Survey,Start (UTC),Mean Lat,Mean Lon,Project,MARLIN,MARLIN UUID,Averaging Period (sec),U Ship (m/sec),V Ship (m/sec),Bottom Depth,Depth,U (m/sec),V (m/sec),Avg QC,Bin Attendance %
SS199802,1998-03-28 13:20:00,-48.097,141.725,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.94,4.99,4056,64.8,.04,-.03,16.5,37
SS199802,1998-03-28 13:20:00,-48.097,141.725,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.94,4.99,4056,72.8,3.94,4.99,0,0
SS199802,1998-03-28 13:20:00,-48.097,141.725,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.94,4.99,4056,80.8,.07,-.08,16.3,35
SS199802,1998-03-28 13:20:00,-48.097,141.725,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.94,4.99,4056,88.8,.07,-.11,15.5,34
SS199802,1998-03-28 13:20:00,-48.097,141.725,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.94,4.99,4056,96.8,.06,-.1,15.2,33
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,16.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,24.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,32.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,40.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,48.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,56.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,64.8,.09,0,16.5,37
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,72.8,3.93,5,0,0
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,80.8,.08,-.02,16.2,41
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,88.8,.09,-.05,14.9,51
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,96.8,.11,-.08,14.9,50
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,104.8,.13,-.08,13.4,50
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,112.8,.13,-.11,13.3,48
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,120.8,.11,-.13,13.9,46
SS199802,1998-03-28 13:40:00,-48.038,141.795,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.93,5,4102,128.8,.11,-.13,14.8,40
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,16.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,24.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,32.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,40.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,48.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,56.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,64.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,72.8,3.9,5.18,0,0
SS199802,1998-03-28 14:00:00,-47.984,141.857,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.9,5.18,4117,80.8,.13,.1,15.8,36
